id,year,section,user,amphitheatre,module,seat_block,seat_row,seat_column,latitude_mean,longitude_mean,accuracy_mean,gps_variance,is_outside,sample_count,raw_gps_readings,collection_metadata,navigator_context,screen_context,network_information,battery_status,timestamp,created_at,device_info,target_label,dist_Amphi_1,dist_Amphi_2,dist_Amphi_3,dist_Amphi_4,dist_Amphi_5,dist_Amphi_6,dist_Amphi_7,dist_Amphi_8,dist_nearest,dist_2nd,dist_gap,nearest_amphi,log_accuracy,accuracy_bin,high_accuracy_flag,has_seat,seat_block_enc,seat_row_filled,seat_column_filled,seat_zone_id,hour_of_day,hour_sin,hour_cos,label_enc
874,1,,,Amphi 2,Object Oriented Programming,Right,3.0,5.0,36.6883403,2.8664937,13.074000358581545,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:44:35.423000+00:00,2026-04-08 07:44:36.131678+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2,0.00021687523487353357,1.2555506069094753e-05,0.00026264876146584853,0.0003719761408641398,0.00019735966124376965,2.0573143118749563e-05,0.00021008408669951278,0.00037802067412826576,1.2555506069094753e-05,2.0573143118749563e-05,8.01763704965481e-06,Amphi 2,2.6443291490226533,0,1,1,2,3.0,5.0,305,7,0.9659258262890683,-0.25881904510252063,1
7935,3,,,Amphi 8,Manual Selection,Center,9.0,5.0,36.6883218,2.866166,25.268999099731445,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:31:27.994000+00:00,2026-04-20 12:31:28.027819+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 8,0.0005424297575755551,0.0003285803333874211,9.642724949119485e-05,4.5566002047268344e-05,0.0005254282423926988,0.00031150264407282796,0.0001239597983990579,5.215335852567256e-05,4.5566002047268344e-05,5.215335852567256e-05,6.587356478404219e-06,Amphi 4,3.2683895024665217,0,1,1,1,9.0,5.0,905,12,1.2246467991473532e-16,-1.0,7
585,1,,,Amphi 2,Object Oriented Programming,Center,2.0,8.0,36.6883486,2.8665164,23.63500022888184,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:29.535000+00:00,2026-04-08 07:43:30.344499+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00019282025309068582,2.367235565732494e-05,0.00028370307277410765,0.0003953956122485317,0.0001740056392374988,4.034101720177923e-05,0.00023220575566671868,0.00040090207547406495,2.367235565732494e-05,4.034101720177923e-05,1.666866154445429e-05,Amphi 2,3.204168205286847,0,1,1,1,2.0,8.0,208,7,0.9659258262890683,-0.25881904510252063,1
2848,1,,nasro,Outside,,,,,36.6883007,2.8660527,7.328999996185303,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:10:14.682000+00:00,2026-04-08 20:48:31.834282+00:00,,Outside,0.0006575712396899089,0.0004434866317361198,0.00020286861472005075,7.081050566060068e-05,0.000640115013849223,0.0004264082667053216,0.00023880347723649747,7.203333764228031e-05,7.081050566060068e-05,7.203333764228031e-05,1.2228319816796315e-06,Amphi 4,2.1197434004952016,0,1,0,3,-1.0,-1.0,-1,20,-0.8660254037844386,0.5000000000000001,8
3676,3,,,Amphi 5,Computer and Network Security,Center,1.0,6.0,36.6884258,2.8666781,13.621000289916992,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:17:30.225000+00:00,2026-04-12 08:17:32.662373+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.109 Mobile Safari/537.36",Amphi 5,3.9249632481157274e-05,0.0001988565717448897,0.00044412763877976693,0.0005675991774356791,6.564650651801654e-05,0.00021537426103108553,0.00039940723344933073,0.0005695774268170318,3.9249632481157274e-05,6.564650651801654e-05,2.6396874036859262e-05,Amphi 1,2.682458871264108,0,1,1,1,1.0,6.0,106,8,0.8660254037844387,-0.4999999999999998,4
1728,1,,,Amphi 2,Object Oriented Programming,Center,6.0,1.0,36.6883454,2.8664976,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:22:24.411000+00:00,2026-04-08 09:22:24.911911+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.0002118371993735005,8.690900025973273e-06,0.0002656059970069437,0.00037636152657965827,0.0001929969786524265,2.218863558776166e-05,0.00021359655639065537,0.0003820170383236707,8.690900025973273e-06,2.218863558776166e-05,1.3497735561788387e-05,Amphi 2,3.044522437723423,0,1,1,1,6.0,1.0,601,9,0.7071067811865476,-0.7071067811865475,1
4300,1,,ayoub,Amphi 7,,,,,36.688363292120144,2.866275741216223,22.99309505529638,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:16.212000+00:00,2026-04-12 09:03:33.782675+00:00,,Amphi 7,0.0004288533758345836,0.00021762061244846677,4.7515464160235104e-05,0.00016288900325315894,0.0004142104859574077,0.00020076586757940078,9.904828993350337e-06,0.00016240926972555412,9.904828993350337e-06,4.7515464160235104e-05,3.761063516688477e-05,Amphi 7,3.1777660829233083,0,1,0,3,-1.0,-1.0,-1,9,0.7071067811865476,-0.7071067811865475,6
1813,1,,,Amphi 2,Object Oriented Programming,Right,4.0,5.0,36.6883613,2.866505,25.35199928283691,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:23:13.399000+00:00,2026-04-08 09:23:16.607598+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00020133493604300952,1.4591001184263142e-05,0.0002708480443541941,0.0003856853534927665,0.00018494658811780238,3.0650426553991604e-05,0.00022061284719938478,0.0003901382958230197,1.4591001184263142e-05,3.0650426553991604e-05,1.6059425369728464e-05,Amphi 2,3.2715441462205344,0,1,1,2,4.0,5.0,405,9,0.7071067811865476,-0.7071067811865475,1
6519,2,,,Amphi 4,Computer Architecture,Center,1.0,5.0,36.6883011,2.8661289,10.119000434875488,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:04:13.014000+00:00,2026-04-12 16:04:12.465431+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4,0.0005822107426939823,0.0003678677468629139,0.00013794314748939463,7.311191848259455e-06,0.0005642597166792534,0.0003507984221614805,0.000165757718254,3.6945783612382115e-05,7.311191848259455e-06,3.6945783612382115e-05,2.963459176412266e-05,Amphi 4,2.4086553958321364,0,1,1,1,1.0,5.0,105,16,-0.8660254037844385,-0.5000000000000004,3
1219,1,,,Amphi 2,Object Oriented Programming,Center,1.0,3.0,36.6883416,2.8664821,14.336000442504885,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:34.847000+00:00,2026-04-08 09:20:36.291632+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/117.0.0.0 Mobile Safari/537.36",Amphi 2,0.00022779620828633756,1.5735693385141795e-05,0.0002510090158823187,0.00036055431059905783,0.00020877161005263212,1.1138476633280447e-05,0.0001984153010721865,0.00036644053822321176,1.1138476633280447e-05,1.5735693385141795e-05,4.597216751861348e-06,Amphi 6,2.730203034597339,0,1,1,1,1.0,3.0,103,9,0.7071067811865476,-0.7071067811865475,1
7913,3,,,Amphi 8,Manual Selection,Center,5.0,1.0,36.6883188,2.8661488,17.464000701904297,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:31:03.940000+00:00,2026-04-20 12:31:07.834246+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,0.0005598785248094849,0.00034598950230537275,0.00011133651541441149,2.858739157380877e-05,0.0005428075419913133,0.00032891101450006774,0.00014129456743571246,3.7116642321193794e-05,2.858739157380877e-05,3.7116642321193794e-05,8.529250747385023e-06,Amphi 4,2.915822928340436,0,1,1,1,5.0,1.0,501,12,1.2246467991473532e-16,-1.0,7
2103,1,,,Amphi 2,Object Oriented Programming,Center,3.0,9.0,36.6883333,2.8665064,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:24:55.561000+00:00,2026-04-08 09:24:57.147069+00:00,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 2,0.0002066305133755554,2.3632198425014382e-05,0.0002764569633759038,0.0003840592259075915,0.00018565963611333225,3.5066499722123165e-05,0.00022341976102879888,0.0003906984169485872,2.3632198425014382e-05,3.5066499722123165e-05,1.1434301297108783e-05,Amphi 2,3.044522437723423,0,1,1,1,3.0,9.0,309,9,0.7071067811865476,-0.7071067811865475,1
2295,1,,,Amphi 2,Object Oriented Programming,Center,4.0,7.0,36.6883497,2.8665226,12.779000282287598,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:59.349000+00:00,2026-04-08 09:26:24.439310+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",Amphi 2,0.000186540061847785,2.9656117503638288e-05,0.0002896926356234426,0.0004016784435212086,0.00016774339386369975,4.6487620645271956e-05,0.00023835716661298995,0.00040713545255418205,2.9656117503638288e-05,4.6487620645271956e-05,1.6831503141633668e-05,Amphi 2,2.6231457144985644,0,1,1,1,4.0,7.0,407,9,0.7071067811865476,-0.7071067811865475,1
4290,1,,ayoub,Amphi 7,,,,,36.68836320453515,2.8662762535402075,22.999999999999996,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:05.767000+00:00,2026-04-12 09:03:33.782390+00:00,,Amphi 7,0.00042834917231307745,0.00021710468268027456,4.799608650662452e-05,0.00016333770318348518,0.0004136977412831831,0.00020024915119425045,9.415813214882958e-06,0.00016289926129849395,9.415813214882958e-06,4.799608650662452e-05,3.8580273291741566e-05,Amphi 7,3.1780538303479453,0,1,0,3,-1.0,-1.0,-1,9,0.7071067811865476,-0.7071067811865475,6
2500,1,,,Amphi 2,Object Oriented Programming,Left,4.0,5.0,36.6883465,2.8664932,12.850000381469728,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:20.055000+00:00,2026-04-08 09:27:41.501636+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.7499.115 Mobile Safari/537.36",Amphi 2,0.00021585989114935558,6.34229959391166e-06,0.0002610859227519919,0.0003721048232127212,0.00019729730070386408,1.765352426185945e-05,0.000209139048003087,0.00037764861785937907,6.34229959391166e-06,1.765352426185945e-05,1.1311224667947792e-05,Amphi 2,2.6282852601762876,0,1,1,0,4.0,5.0,405,9,0.7071067811865476,-0.7071067811865475,1
1496,1,,,Amphi 2,Object Oriented Programming,Center,1.0,1.0,36.6883349,2.8664607,18.270999908447266,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:20.499000+00:00,2026-04-08 09:21:24.113197+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2,0.0002501795680114917,3.704539145195238e-05,0.00023148477464252553,0.0003386256670642931,0.00023075382432973378,2.230336510002553e-05,0.00017786648278732937,0.00034499231672354054,2.230336510002553e-05,3.704539145195238e-05,1.4742026351926848e-05,Amphi 6,2.95860137046498,0,1,1,1,1.0,1.0,101,9,0.7071067811865476,-0.7071067811865475,1
1658,1,,,Amphi 2,Object Oriented Programming,Center,5.0,6.0,36.688344,2.8664856,13.513999938964844,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:51.842000+00:00,2026-04-08 09:21:52.174869+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.0002238309621733165,1.1601150520461737e-05,0.0002540154832395479,0.000364280864827489,0.0002050717901106645,1.177804808215222e-05,0.0002017162024562119,0.00036998671443823426,1.1601150520461737e-05,1.177804808215222e-05,1.7689756169048336e-07,Amphi 2,2.6751136966506843,0,1,1,1,5.0,6.0,506,9,0.7071067811865476,-0.7071067811865475,1
4840,1,,,Amphi 2,Linear Algebra,Center,4.0,1.0,36.6883453,2.8664943,14.413000106811523,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:36:56.134000+00:00,2026-04-12 09:36:57.393525+00:00,"Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 2,0.00021506745772748988,7.6348609455272e-06,0.0002623669955942954,0.0003730693851430902,0.0001962941349555934,1.9043600836827523e-05,0.00021030910685225753,0.0003787155597578239,7.6348609455272e-06,1.9043600836827523e-05,1.1408739891300324e-05,Amphi 2,2.735211316094546,0,1,1,1,4.0,1.0,401,9,0.7071067811865476,-0.7071067811865475,1
4716,1,,,Amphi 1,Introduction to Linux,Center,3.0,6.0,36.6884248,2.8666647,48.20500183105469,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:25:24.262000+00:00,2026-04-12 09:25:26.505413+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",Amphi 1,4.835372594458633e-05,0.00018606683710568794,0.00043069098259951793,0.0005542936595793184,6.839864438065852e-05,0.0002024950911961892,0.000386032454955121,0.00055618929476514,4.835372594458633e-05,6.839864438065852e-05,2.0044918436072197e-05,Amphi 1,3.895995281563725,1,0,1,1,3.0,6.0,306,9,0.7071067811865476,-0.7071067811865475,0
4505,3,,,Amphi 5,Computer and Network Security,Center,3.0,3.0,36.6883891,2.8666933,22.636999130249023,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:16:06.898000+00:00,2026-04-12 09:16:07.749923+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 5,1.2068907824453986e-05,0.00020344630174123373,0.00045776800925292855,0.0005760261183527643,2.8069774662350236e-05,0.0002204854506242802,0.000410038981393549,0.000580063072712398,1.2068907824453986e-05,2.8069774662350236e-05,1.6000866837896252e-05,Amphi 1,3.162813244135494,0,1,1,1,3.0,3.0,303,9,0.7071067811865476,-0.7071067811865475,4
4454,3,,,Amphi 5,Computer and Network Security,Center,3.0,4.0,36.6883528,2.8667034,14.812999725341797,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:14:32.423000+00:00,2026-04-12 09:16:00.584659+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,4.29619929388733e-05,0.0002102892429121105,0.0004692361160712537,0.0005819740956464121,1.587705082593522e-05,0.00022727642922055683,0.0004190336290948904,0.0005879429215141382,1.587705082593522e-05,4.29619929388733e-05,2.7084942112938078e-05,Amphi 5,2.76083236917204,0,1,1,1,3.0,4.0,304,9,0.7071067811865476,-0.7071067811865475,4
758,1,,,Amphi 2,Object Oriented Programming,Center,3.0,1.0,36.6883478,2.8664973,12.654000282287598,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:44:06.017000+00:00,2026-04-08 07:44:08.563133+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00021157166568972483,6.555011487461326e-06,0.00026492970849957895,0.00037632329494887866,0.00019311421925112456,2.1410403598416017e-05,0.0002131632748525961,0.00038178622595588666,6.555011487461326e-06,2.1410403598416017e-05,1.485539211095469e-05,Amphi 2,2.61403253967044,0,1,1,1,3.0,1.0,301,7,0.9659258262890683,-0.25881904510252063,1
7185,2,,,Amphi 4,Computer Architecture,Left,6.0,3.0,36.68837533164697,2.8660536279883564,22.693720469858683,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:12:14.262000+00:00,2026-04-12 16:12:14.811218+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4,0.000650056765770078,0.00044005784463668876,0.00018238820510269103,9.842847696334511e-05,0.0006364747953526084,0.00042320249912347933,0.00023139063421527754,7.37004119045578e-05,7.37004119045578e-05,9.842847696334511e-05,2.4728065058787308e-05,Amphi 8,3.165210053955535,0,1,1,0,6.0,3.0,603,16,-0.8660254037844385,-0.5000000000000004,3
4334,1,,ayoub,Amphi 7,,,,,36.68835695163415,2.8663181905745816,27.0,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:49.334000+00:00,2026-04-12 09:03:33.783632+00:00,,Amphi 7,0.0003871233952857308,0.0001749684642540168,8.851330212196559e-05,0.0002014603663435759,0.00037178063327761296,0.00015805204548285698,3.3820629660821616e-05,0.00020360370823045384,3.3820629660821616e-05,8.851330212196559e-05,5.469267246114397e-05,Amphi 7,3.332204510175204,0,1,0,3,-1.0,-1.0,-1,9,0.7071067811865476,-0.7071067811865475,6
3348,1,,,Amphi 1,Mathematical Analysis 1,Center,4.0,6.0,36.6883715,2.8667335,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-09 07:55:48.329000+00:00,2026-04-09 07:55:57.124652+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 1,3.86890749778512e-05,0.000241112254636531,0.0004982615817123798,0.0006136992710439704,4.4747601791423304e-05,0.0002581841675637962,0.0004492833292799923,0.0006188331766743745,3.86890749778512e-05,4.4747601791423304e-05,6.058526813572104e-06,Amphi 1,3.044522437723423,0,1,1,1,4.0,6.0,406,7,0.9659258262890683,-0.25881904510252063,0
4215,3,,,Amphi 6,Machine Learning,Center,3.0,3.0,36.6883447,2.8664757,34.21200180053711,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:56:55.871000+00:00,2026-04-12 08:56:57.395084+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Mobile Safari/537.36",Amphi 6,0.00023331963628509385,1.922033883725621e-05,0.00024414866650374127,0.00035451295044423105,0.000214883404501024,6.3185623961722834e-06,0.00019179149485240706,0.00036010631875545894,6.3185623961722834e-06,1.922033883725621e-05,1.2901776441083925e-05,Amphi 6,3.5613869847328488,1,0,1,1,3.0,3.0,303,8,0.8660254037844387,-0.4999999999999998,5
7906,3,,,Amphi 8,Manual Selection,Center,5.0,1.0,36.6883317,2.8661368,20.9950008392334,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:31:03.940000+00:00,2026-04-20 12:31:07.833945+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,0.0005701739037991233,0.00035693742987160873,0.00011395930977861292,2.9169818158224998e-05,0.0005539343183083308,0.000339879304596353,0.00015001679747138138,2.1451032437117254e-05,2.1451032437117254e-05,2.9169818158224998e-05,7.718785721107744e-06,Amphi 8,3.0908151929563266,0,1,1,1,5.0,1.0,501,12,1.2246467991473532e-16,-1.0,7
3856,3,,,Amphi 6,Machine Learning,Left,4.0,4.0,36.6883282,2.8664689,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:26:23.497000+00:00,2026-04-12 08:26:24.461509+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Safari/537.36",Amphi 6,0.0002440037156771586,3.454523042820872e-05,0.0002410597152266295,0.00034629883729366033,0.0002235009003596251,2.3922770997035173e-05,0.00018696518943424852,0.00035326931791974996,2.3922770997035173e-05,3.454523042820872e-05,1.062245943117355e-05,Amphi 6,3.044522437723423,0,1,1,0,4.0,4.0,404,8,0.8660254037844387,-0.4999999999999998,5
5042,3,,,Amphi 5,Computer and Network Security,Center,4.0,2.0,36.68836,2.8666948,22.93400001525879,0.0,False,1,[],{},{},{},{},{},2026-04-12 11:52:14.256000+00:00,2026-04-12 11:52:17.056133+00:00,"Mozilla/5.0 (Linux; Android 13; Redmi 12 Build/TP1A.220624.014) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.79 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.52.2-gn",Amphi 5,3.677301656380573e-05,0.00020181623003180419,0.00046015796606436175,0.0005740372164630492,5.0071675260464185e-06,0.0002188543055735509,0.00041039774398836756,0.0005796049627362451,5.0071675260464185e-06,3.677301656380573e-05,3.1765849037759307e-05,Amphi 5,3.1753000427888605,0,1,1,1,4.0,2.0,402,11,0.258819045102521,-0.9659258262890682,4
5248,3,,,Amphi 5,Computer and Network Security,Center,9.0,5.0,36.688353,2.8666904,23.038000106811523,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:15:32.953000+00:00,2026-04-12 12:15:32.247473+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,4.468380413434378e-05,0.00019728930231380695,0.0004562594519685868,0.0005690340171871167,8.24373693673521e-06,0.00021427862960254763,0.00040603211246264127,0.0005749546186910133,8.24373693673521e-06,4.468380413434378e-05,3.644006719760857e-05,Amphi 5,3.1796359159740417,0,1,1,1,9.0,5.0,905,12,1.2246467991473532e-16,-1.0,4
1760,1,,,Amphi 2,Object Oriented Programming,Center,6.0,1.0,36.6883454,2.8664976,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:22:24.425000+00:00,2026-04-08 09:22:25.426094+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.0002118371993735005,8.690900025973273e-06,0.0002656059970069437,0.00037636152657965827,0.0001929969786524265,2.218863558776166e-05,0.00021359655639065537,0.0003820170383236707,8.690900025973273e-06,2.218863558776166e-05,1.3497735561788387e-05,Amphi 2,3.044522437723423,0,1,1,1,6.0,1.0,601,9,0.7071067811865476,-0.7071067811865475,1
780,1,,,Amphi 2,Object Oriented Programming,Center,1.0,4.0,36.68834,2.8665015,14.039999961853027,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:44:11.998000+00:00,2026-04-08 07:44:14.990829+00:00,"Mozilla/5.0 (Linux; U; Android 15; en-dz; RMX3871 Build/AP3A.240617.008) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.5970.168 Mobile Safari/537.36 HeyTapBrowser/45.14.0.1",Amphi 2,0.00020942378590982943,1.5339095827652884e-05,0.0002703732684830967,0.000379716150728022,0.00018963880949238193,2.7652994691236054e-05,0.00021788109159443907,0.00038581655625799266,1.5339095827652884e-05,2.7652994691236054e-05,1.231389886358317e-05,Amphi 2,2.710713315985326,0,1,1,1,1.0,4.0,104,7,0.9659258262890683,-0.25881904510252063,1
2299,1,,,Amphi 2,Object Oriented Programming,Center,4.0,7.0,36.6883497,2.8665123,15.18299961090088,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:59.349000+00:00,2026-04-08 09:26:24.450263+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",Amphi 2,0.00019653756738453835,1.9444716157673585e-05,0.00027948938720826464,0.000391441676712366,0.00017802043600939038,3.619282577483201e-05,0.00022806449185671545,0.0003968417821657559,1.9444716157673585e-05,3.619282577483201e-05,1.674810961715843e-05,Amphi 2,2.7839612844910526,0,1,1,1,4.0,7.0,407,9,0.7071067811865476,-0.7071067811865475,1
1709,1,,,Amphi 2,Object Oriented Programming,Right,5.0,1.0,36.6883434,2.8664871,22.548999786376957,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:22:13.626000+00:00,2026-04-08 09:22:14.504068+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",Amphi 2,0.0002225123212744246,1.1192605409089646e-05,0.0002555977505815221,0.0003657105143484442,0.00020362879679067738,1.3347099088978895e-05,0.00020325602400308356,0.0003714732644330295,1.1192605409089646e-05,1.3347099088978895e-05,2.154493679889249e-06,Amphi 2,3.1590833476444167,0,1,1,2,5.0,1.0,501,9,0.7071067811865476,-0.7071067811865475,1
