id,year,section,user,amphitheatre,module,seat_block,seat_row,seat_column,latitude_mean,longitude_mean,accuracy_mean,gps_variance,is_outside,sample_count,raw_gps_readings,collection_metadata,navigator_context,screen_context,network_information,battery_status,timestamp,created_at,device_info,target_label
26,3,,,Amphi 6,Time Series Analysis and Classification,Center,2.0,2.0,36.68831669999999,2.866391300000001,14.230999946594238,0.0,False,0,"[{'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}, {'latitude': 36.6883167, 'longitude': 2.8663913, 'speed_m_s': None, 'timestamp': '2026-03-08T08:51:39.999Z', 'accuracy_m': 14.230999946594238, 'altitude_m': 181.00001525878906, 'heading_deg': None, 'altitude_accuracy_m': None}]","{'number_of_readings': 15, 'collection_duration_seconds': 0}","{'platform': 'Linux armv8l', 'user_agent': 'Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.120 Mobile Safari/537.36', 'device_memory_gb': 2, 'max_touch_points': 5, 'hardware_concurrency': 8}","{'avail_width': 360, 'color_depth': 24, 'avail_height': 800, 'screen_width': 360, 'screen_height': 800, 'device_pixel_ratio': 2}","{'rtt_ms': 0, 'save_data': False, 'downlink_mbps': 9.4, 'effective_type': '4g', 'connection_type': 'cellular'}","{'is_charging': False, 'battery_level': 0.36}",2026-03-08 08:51:49.080000+00:00,2026-03-08 08:51:51.671985+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.120 Mobile Safari/537.36",Amphi 6
2718,1,,admin,Outside,,,,,36.688304828388574,2.867047994923566,22.68724566072255,0.0,True,1,[],{},{},{},{},{},2026-04-08 13:12:44.645000+00:00,2026-04-08 13:12:52.326663+00:00,,Outside
5968,3,,,Amphi 3,Manual Selection,Center,4.0,5.0,36.68838023140132,2.8662164375710595,18.58965442125294,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:08:49.147000+00:00,2026-04-12 15:08:50.141751+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
2838,1,,nasro,Outside,,,,,36.6883471,2.8660492,8.147000312805176,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:09:15.960000+00:00,2026-04-08 20:48:31.833905+00:00,,Outside
8050,3,,,Amphi 8,Manual Selection,Center,10.0,2.0,36.68837573248653,2.8661836388396886,13.438564072522722,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:32:41.216000+00:00,2026-04-20 12:32:41.719850+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
3736,3,,,Amphi 6,Machine Learning,Center,3.0,2.0,36.6883447,2.8664711,14.144000053405762,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:24:01.542000+00:00,2026-04-12 08:24:02.699631+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Mobile Safari/537.36",Amphi 6
7009,2,,,Amphi 4,Computer Architecture,Left,1.0,3.0,36.6882779,2.8661157,11.220999717712402,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:09:47.189000+00:00,2026-04-12 16:09:47.747281+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4
640,1,,,Amphi 2,Manual Selection,Center,2.0,9.0,36.68839634073646,2.8665518825545413,19.91713042632895,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:51.309000+00:00,2026-04-08 07:43:52.633871+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 2
3606,3,,,Amphi 6,Machine Learning,Center,9.0,6.0,36.6883427,2.86647,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:02:26.847000+00:00,2026-04-12 08:02:28.828395+00:00,"Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 6
5927,3,,,Amphi 3,Manual Selection,Right,1.0,1.0,36.68836663453328,2.8661938591671734,23.81415757592337,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:06:52.014000+00:00,2026-04-12 15:06:53.336577+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
2680,1,,,Amphi 2,Object Oriented Programming,Right,2.0,1.0,36.68841270156355,2.866504596608824,24.705749397241757,0.0,False,1,[],{},{},{},{},{},2026-04-08 10:40:27.542000+00:00,2026-04-08 10:40:28.948944+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1",Amphi 2
3380,1,,ayoub,Amphi 6,,,,,36.68839865327695,2.8664959084706645,25.14129766715729,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:26:52.995000+00:00,2026-04-12 07:28:38.684327+00:00,,Amphi 6
3441,1,,ayoub,Amphi 6,,,,,36.688338826087936,2.8665953207502937,23.56683707780425,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:27:54.759000+00:00,2026-04-12 07:28:38.686012+00:00,,Amphi 6
6008,3,,,Amphi 3,Manual Selection,Center,10.0,7.0,36.68839641984632,2.866337619117059,17.300749558916046,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:10:41.224000+00:00,2026-04-12 15:10:41.976531+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
6059,3,,,Amphi 3,Manual Selection,Left,1.0,5.0,36.68836337554044,2.8662162949121512,28.99999999998125,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:12:59.308000+00:00,2026-04-12 15:13:00.547855+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
2798,1,,nasro,Outside,,,,,36.6883928,2.8665362,7.261000156402588,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:05:53.044000+00:00,2026-04-08 20:48:31.832302+00:00,,Outside
5162,3,,,Amphi 5,Computer and Network Security,Center,2.0,5.0,36.6883529,2.8666915,27.08699989318848,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:12:59.777000+00:00,2026-04-12 12:12:59.122602+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
6009,3,,,Amphi 3,Manual Selection,Center,10.0,7.0,36.68839641163712,2.866337592442563,17.30075239504729,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:10:41.224000+00:00,2026-04-12 15:10:41.976558+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
2963,1,,nasro,Outside,,,,,36.6883068,2.8668247,5.921000003814697,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:19:49.966000+00:00,2026-04-08 20:48:31.838688+00:00,,Outside
3275,1,,nasro,Outside,,,,,36.68843,2.8665808,4.867000102996826,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:45:48.925000+00:00,2026-04-08 20:48:31.850835+00:00,,Outside
2921,1,,nasro,Outside,,,,,36.688316,2.8665058,7.386000156402588,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:16:19.984000+00:00,2026-04-08 20:48:31.837100+00:00,,Outside
2991,1,,nasro,Outside,,,,,36.6883378,2.8666142,5.466000080108643,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:22:09.954000+00:00,2026-04-08 20:48:31.839789+00:00,,Outside
7229,3,,,Amphi 3,Manual Selection,Center,4.0,3.0,36.6883838,2.8662341,15.053000450134276,0.0,False,1,[],{},{},{},{},{},2026-04-13 08:24:49.890000+00:00,2026-04-13 08:24:52.068088+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 3
7181,2,,,Amphi 4,Computer Architecture,Left,6.0,3.0,36.68837698192955,2.866042943753781,23.89983709801262,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:11:45.569000+00:00,2026-04-12 16:11:46.228049+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
5936,3,,,Amphi 3,Manual Selection,Center,1.0,9.0,36.68838861090591,2.866225678454376,18.278584699649585,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:07:18.020000+00:00,2026-04-12 15:07:18.952786+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
7959,3,,,Amphi 8,Manual Selection,Center,9.0,5.0,36.6883218,2.866166,25.268999099731445,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:31:27.997000+00:00,2026-04-20 12:31:28.159224+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 8
6169,1,,,Amphi 1,تاريخ الجزائر 2,Right,5.0,3.0,36.6883845,2.866719,22.3129997253418,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:45:46.788000+00:00,2026-04-12 15:45:44.917402+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 1
3779,3,,,Amphi 6,Machine Learning,Center,2.0,8.0,36.6883688,2.8664602,22.483999252319336,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:24:25.895000+00:00,2026-04-12 08:24:28.522369+00:00,"Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.164 Mobile Safari/537.36",Amphi 6
7387,3,,,Lab 8,Campus-wide Data,,,,36.68836557473929,2.867096623816525,5.149594642634451,0.0,True,1,[],{},{},{},{},{},2026-04-15 13:11:36.694000+00:00,2026-04-15 13:11:37.532280+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 8
5907,3,,,Amphi 3,Manual Selection,Right,5.0,2.0,36.68843661927337,2.8662776139012007,24.99999957205016,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:05:43.350000+00:00,2026-04-12 15:05:44.213077+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
3504,1,,,Amphi 1,Introduction to Linux,Center,5.0,6.0,36.6884224,2.866685,26.354999542236328,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:49:27.177000+00:00,2026-04-12 07:49:30.503732+00:00,"Mozilla/5.0 (Linux; Android 14; Infinix X6882 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.53 Mobile Safari/537.36 Instagram 424.0.0.49.64 Android (34/14; 480dpi; 1080x2460; INFINIX/Infinix; Infinix X6882; Infinix-X6882; mt6789; en_US; 929871642; IABMV/1)",Amphi 1
3403,1,,ayoub,Amphi 6,,,,,36.68839113452158,2.8664553634198544,20.177679926107853,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:27:15.993000+00:00,2026-04-12 07:28:38.684968+00:00,,Amphi 6
5434,3,,,Amphi 5,Computer and Network Security,Center,10.0,5.0,36.6883437,2.8666985,24.63500022888184,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:16:40.422000+00:00,2026-04-12 12:16:39.684084+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
6612,2,,,Amphi 4,Computer Architecture,Right,4.0,3.0,36.68839602325148,2.866199793912354,23.999866654625063,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:04:57.863000+00:00,2026-04-12 16:04:58.564144+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
4361,1,,ayoub,Amphi 7,,,,,36.6883706173026,2.8663560361750453,23.00000000000027,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:03:16.777000+00:00,2026-04-12 09:03:33.784442+00:00,,Amphi 7
5985,3,,,Amphi 3,Manual Selection,Center,7.0,3.0,36.68841130633472,2.8662453816223152,16.55147951767976,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:09:43.111000+00:00,2026-04-12 15:09:43.899829+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
2653,1,,,Amphi 2,Object Oriented Programming,Center,2.0,8.0,36.68838663049743,2.8665900664862654,40.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:30:29.716000+00:00,2026-04-08 09:30:36.930812+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_15 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.2 Mobile/15E148 Safari/604.1",Amphi 2
3043,1,,nasro,Outside,,,,,36.6884202,2.8666056,8.39900016784668,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:26:29.452000+00:00,2026-04-08 20:48:31.841829+00:00,,Outside
8217,3,,,Amphi 8,Manual Selection,Center,3.0,2.0,36.68836581610172,2.866188594245294,11.306490801393412,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:34:08.868000+00:00,2026-04-20 12:34:09.377762+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
7842,3,,,Amphi 8,Manual Selection,Right,2.0,3.0,36.6883415,2.8660547,14.208000183105469,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:30:16.679000+00:00,2026-04-20 12:30:22.423873+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
4373,1,,ayoub,Amphi 7,,,,,36.68836232645665,2.8662763365458908,22.99999999754084,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:03:28.332000+00:00,2026-04-12 09:03:33.784775+00:00,,Amphi 7
7967,3,,,Amphi 8,Manual Selection,Center,6.0,6.0,36.6883147,2.8661189,19.391000747680664,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:32:04.435000+00:00,2026-04-20 12:32:06.296465+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
7391,3,,,Lab 8,Campus-wide Data,,,,36.6883655747393,2.867096623816396,5.149620272628207,0.0,True,1,[],{},{},{},{},{},2026-04-15 13:11:36.694000+00:00,2026-04-15 13:11:37.532435+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 8
2717,1,,admin,Outside,,,,,36.68830552695248,2.867049128899863,22.14124758527236,0.0,True,1,[],{},{},{},{},{},2026-04-08 13:12:43.633000+00:00,2026-04-08 13:12:52.326635+00:00,,Outside
446,1,,,Amphi 2,Object Oriented Programming,Center,2.0,4.0,36.688348,2.8664913,13.248000144958496,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:09.988000+00:00,2026-04-08 07:43:13.810036+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",Amphi 2
2261,1,,,Amphi 2,Object Oriented Programming,Center,3.0,5.0,36.688341,2.8664865,12.494999885559082,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:14.342000+00:00,2026-04-08 09:26:14.522632+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
4096,3,,,Amphi 6,Machine Learning,Center,8.0,7.0,36.6883442,2.8664733,27.16399955749512,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:32:25.825000+00:00,2026-04-12 08:32:27.312435+00:00,"Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 6
7317,3,,,AMPHI8,Campus-wide Data,,,,36.688354371816416,2.8662137682404354,35.0,0.0,True,1,[],{},{},{},{},{},2026-04-13 09:12:43.602000+00:00,2026-04-13 09:12:45.018871+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",Outside
5042,3,,,Amphi 5,Computer and Network Security,Center,4.0,2.0,36.68836,2.8666948,22.93400001525879,0.0,False,1,[],{},{},{},{},{},2026-04-12 11:52:14.256000+00:00,2026-04-12 11:52:17.056133+00:00,"Mozilla/5.0 (Linux; Android 13; Redmi 12 Build/TP1A.220624.014) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.79 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.52.2-gn",Amphi 5
4283,1,,ayoub,Amphi 7,,,,,36.68836531488525,2.8662725762075416,22.999999788087027,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:01:58.333000+00:00,2026-04-12 09:03:33.782190+00:00,,Amphi 7
7565,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883407,2.8660552,27.518999099731445,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:55:52.811000+00:00,2026-04-20 09:55:55.157123+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
2279,1,,,Amphi 2,Object Oriented Programming,Center,4.0,7.0,36.6883497,2.8665123,15.18299961090088,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:59.348000+00:00,2026-04-08 09:26:24.431546+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",Amphi 2
4011,3,,,Amphi 6,Machine Learning,Left,5.0,2.0,36.6883274,2.8664674,22.5,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:29:06.479000+00:00,2026-04-12 08:29:06.830632+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Safari/537.36",Amphi 6
2889,1,,nasro,Outside,,,,,36.6882696,2.8661649,17.006000518798828,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:13:39.930000+00:00,2026-04-08 20:48:31.835845+00:00,,Outside
2879,1,,nasro,Outside,,,,,36.6882641,2.8659494,6.037000179290772,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:12:49.924000+00:00,2026-04-08 20:48:31.835457+00:00,,Outside
4227,3,,,Amphi 6,Machine Learning,Center,3.0,3.0,36.6883447,2.8664757,34.21200180053711,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:56:55.864000+00:00,2026-04-12 08:56:57.396562+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Mobile Safari/537.36",Amphi 6
6644,2,,,Amphi 4,Computer Architecture,Right,5.0,3.0,36.68839304585581,2.866181719849491,23.99999993546151,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:05:35.172000+00:00,2026-04-12 16:05:36.123141+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
4358,1,,ayoub,Amphi 7,,,,,36.688347370994144,2.866270245858076,31.00000000000017,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:03:13.331000+00:00,2026-04-12 09:03:33.784358+00:00,,Amphi 7
4335,1,,ayoub,Amphi 7,,,,,36.6883569516341,2.8663181905746766,26.99999999999928,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:51.311000+00:00,2026-04-12 09:03:33.783660+00:00,,Amphi 7
2770,1,,nasro,Outside,,,,,36.6884104,2.86691,6.984000205993652,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:02:42.225000+00:00,2026-04-08 20:03:35.185939+00:00,,Outside
5957,3,,,Amphi 3,Manual Selection,Center,1.0,1.0,36.68839511611226,2.8662035736612963,8.539980038026481,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:08:11.320000+00:00,2026-04-12 15:08:12.385365+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
6362,3,,,Amphi 1,Manual Selection,Center,7.0,5.0,36.68840400444904,2.866709105595401,24.9999991472424,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:48:59.603000+00:00,2026-04-12 15:49:00.524034+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 1
6647,2,,,Amphi 4,Computer Architecture,Right,5.0,3.0,36.68836593000324,2.866134416205677,23.99999999999825,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:05:35.172000+00:00,2026-04-12 16:05:36.123224+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
7409,3,,,Amphi 8,Manual Selection,Center,1.0,6.0,36.6883166,2.8660551,15.586999893188477,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:15:47.369000+00:00,2026-04-20 09:15:48.092886+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 8
6716,2,,,Amphi 4,Computer Architecture,Right,7.0,3.0,36.68839972459812,2.8660894119517755,22.930317797814848,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:06:42.096000+00:00,2026-04-12 16:06:42.795928+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
5233,3,,,Amphi 5,Computer and Network Security,Center,7.0,5.0,36.6883494,2.8666932,14.484000205993652,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:14:43.872000+00:00,2026-04-12 12:14:43.102028+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
